playlist_genre,playlist_subgenre,instrumentalness,tmp_data,duration_ms,duration_sec,duration_min
pop,dance pop,0,0,212363,212.363,3.539383333
pop,dance pop,9.14E-06,0.00000914,191994,191.994,3.1999
pop,dance pop,0,0,192613,192.613,3.210216667
pop,dance pop,0,0,186799,186.799,3.113316667
pop,dance pop,0,0,176906,176.906,2.948433333
pop,dance pop,1.31E-06,0.00000131,194904,194.904,3.2484
pop,dance pop,2.05E-05,0.0000205,210018,210.018,3.5003
pop,dance pop,0,0,210827,210.827,3.513783333
pop,dance pop,0,0,186918,186.918,3.1153
pop,dance pop,1.59E-04,0.000159,230039,230.039,3.833983333
pop,dance pop,0,0,193856,193.856,3.230933333
pop,dance pop,0,0,186187,186.187,3.103116667
pop,dance pop,0.902,0.902,360960,360.96,6.016
pop,dance pop,0.0159,0.0159,193297,193.297,3.221616667
pop,dance pop,0,0,223147,223.147,3.719116667
pop,dance pop,3.42E-05,0.0000342,190174,190.174,3.169566667
pop,dance pop,0,0,196640,196.64,3.277333333
pop,dance pop,0.00406,0.00406,206750,206.75,3.445833333
pop,dance pop,0,0,181673,181.673,3.027883333
pop,dance pop,4.17E-04,0.000417,252933,252.933,4.21555
pop,dance pop,0,0,212862,212.862,3.5477
pop,dance pop,0.00237,0.00237,194967,194.967,3.24945
pop,dance pop,0.00622,0.00622,179512,179.512,2.991866667
pop,dance pop,0.351,0.351,174015,174.015,2.90025
pop,dance pop,0.00761,0.00761,216967,216.967,3.616116667
pop,dance pop,0.0616,0.0616,218437,218.437,3.640616667
pop,dance pop,3.70E-05,0.000037,191250,191.25,3.1875
pop,dance pop,0.00203,0.00203,268467,268.467,4.47445
pop,dance pop,0.181,0.181,218933,218.933,3.648883333
pop,dance pop,0,0,167857,167.857,2.797616667
pop,dance pop,4.07E-05,0.0000407,278480,278.48,4.641333333
pop,dance pop,3.72E-05,0.0000372,219160,219.16,3.652666667
pop,dance pop,0,0,191000,191,3.183333333
pop,dance pop,1.49E-06,0.00000149,207030,207.03,3.4505
pop,dance pop,0,0,193321,193.321,3.222016667
pop,dance pop,0,0,257267,257.267,4.287783333
pop,dance pop,0,0,186062,186.062,3.101033333
pop,dance pop,3.05E-05,0.0000305,190673,190.673,3.177883333
pop,dance pop,0,0,185212,185.212,3.086866667
pop,dance pop,0.753,0.753,150160,150.16,2.502666667
pop,dance pop,2.93E-06,0.00000293,204360,204.36,3.406
pop,dance pop,9.53E-06,0.00000953,214067,214.067,3.567783333
pop,dance pop,0,0,211890,211.89,3.5315
pop,dance pop,0.00571,0.00571,212960,212.96,3.549333333
pop,dance pop,3.88E-06,0.00000388,203520,203.52,3.392
pop,dance pop,0.00116,0.00116,232760,232.76,3.879333333
pop,dance pop,1.13E-06,0.00000113,262200,262.2,4.37
pop,dance pop,4.79E-05,0.0000479,192632,192.632,3.210533333
pop,dance pop,6.67E-05,0.0000667,208316,208.316,3.471933333
pop,dance pop,4.84E-04,0.000484,247160,247.16,4.119333333
pop,dance pop,0,0,179053,179.053,2.984216667
pop,dance pop,0,0,194827,194.827,3.247116667
pop,dance pop,4.77E-04,0.000477,139405,139.405,2.323416667
pop,dance pop,0,0,181844,181.844,3.030733333
pop,dance pop,0,0,186878,186.878,3.114633333
pop,dance pop,0,0,149795,149.795,2.496583333
pop,dance pop,0.0105,0.0105,176840,176.84,2.947333333
pop,dance pop,9.39E-05,0.0000939,175200,175.2,2.92
pop,dance pop,0.0291,0.0291,177781,177.781,2.963016667
pop,dance pop,0.291,0.291,194481,194.481,3.24135
pop,dance pop,2.51E-05,0.0000251,213041,213.041,3.550683333
pop,dance pop,0.738,0.738,167306,167.306,2.788433333
pop,dance pop,0,0,210827,210.827,3.513783333
pop,dance pop,0.0179,0.0179,204711,204.711,3.41185
pop,dance pop,0,0,174051,174.051,2.90085
pop,dance pop,0,0,171344,171.344,2.855733333
pop,dance pop,0.00696,0.00696,190093,190.093,3.168216667
pop,dance pop,2.72E-04,0.000272,192387,192.387,3.20645
pop,dance pop,0,0,193176,193.176,3.2196
pop,dance pop,7.56E-05,0.0000756,191283,191.283,3.18805
pop,dance pop,0.367,0.367,204568,204.568,3.409466667
pop,dance pop,0.0987,0.0987,262507,262.507,4.375116667
pop,dance pop,0,0,177630,177.63,2.9605
pop,dance pop,0,0,189274,189.274,3.154566667
pop,dance pop,2.53E-05,0.0000253,183930,183.93,3.0655
pop,dance pop,0,0,213333,213.333,3.55555
pop,dance pop,5.29E-06,0.00000529,171914,171.914,2.865233333
pop,dance pop,0,0,191200,191.2,3.186666667
pop,dance pop,0.00661,0.00661,157867,157.867,2.631116667
pop,dance pop,2.39E-04,0.000239,189875,189.875,3.164583333
pop,dance pop,9.37E-04,0.000937,282481,282.481,4.708016667
pop,dance pop,0.00101,0.00101,144762,144.762,2.4127
pop,dance pop,0.00355,0.00355,176129,176.129,2.935483333
pop,dance pop,0,0,224360,224.36,3.739333333
pop,dance pop,0,0,193798,193.798,3.229966667
pop,dance pop,0,0,145574,145.574,2.426233333
pop,dance pop,0.00723,0.00723,228387,228.387,3.80645
pop,dance pop,0,0,186953,186.953,3.115883333
pop,dance pop,0.00369,0.00369,251029,251.029,4.183816667
pop,dance pop,0.812,0.812,246720,246.72,4.112
pop,dance pop,3.65E-06,0.00000365,158027,158.027,2.633783333
pop,dance pop,2.60E-05,0.000026,195747,195.747,3.26245
pop,dance pop,8.41E-05,0.0000841,229747,229.747,3.829116667
pop,dance pop,1.97E-06,0.00000197,171030,171.03,2.8505
pop,dance pop,0,0,167977,167.977,2.799616667
pop,dance pop,1.47E-04,0.000147,169500,169.5,2.825
pop,dance pop,0,0,240333,240.333,4.00555
pop,dance pop,0,0,221520,221.52,3.692
pop,dance pop,0,0,223187,223.187,3.719783333
pop,dance pop,0.00114,0.00114,353893,353.893,5.898216667
pop,dance pop,0,0,198947,198.947,3.315783333
pop,dance pop,1.27E-05,0.0000127,185345,185.345,3.089083333
pop,dance pop,8.44E-05,0.0000844,235827,235.827,3.93045
pop,dance pop,7.16E-05,0.0000716,205986,205.986,3.4331
pop,dance pop,1.18E-05,0.0000118,180566,180.566,3.009433333
pop,dance pop,0,0,193321,193.321,3.222016667
pop,dance pop,0.627,0.627,345173,345.173,5.752883333
pop,dance pop,0.0287,0.0287,188849,188.849,3.147483333
pop,dance pop,9.86E-06,0.00000986,213428,213.428,3.557133333
pop,dance pop,4.68E-04,0.000468,281267,281.267,4.687783333
pop,dance pop,0,0,223413,223.413,3.72355
pop,dance pop,0.284,0.284,230163,230.163,3.83605
pop,dance pop,0,0,196215,196.215,3.27025
pop,dance pop,1.21E-06,0.00000121,230813,230.813,3.846883333
pop,dance pop,1.07E-06,0.00000107,248413,248.413,4.140216667
pop,dance pop,4.48E-05,0.0000448,249987,249.987,4.16645
pop,dance pop,0.127,0.127,196489,196.489,3.274816667
pop,dance pop,1.27E-05,0.0000127,204022,204.022,3.400366667
pop,dance pop,0,0,226747,226.747,3.779116667
pop,dance pop,1.03E-04,0.000103,175254,175.254,2.9209
pop,dance pop,1.93E-05,0.0000193,178768,178.768,2.979466667
pop,dance pop,0.0013,0.0013,170893,170.893,2.848216667
pop,dance pop,0,0,172500,172.5,2.875
pop,dance pop,8.67E-05,0.0000867,162000,162,2.7
pop,dance pop,3.22E-05,0.0000322,165938,165.938,2.765633333
pop,dance pop,0,0,233143,233.143,3.885716667
pop,dance pop,6.31E-05,0.0000631,212440,212.44,3.540666667
pop,dance pop,9.33E-04,0.000933,158453,158.453,2.640883333
pop,dance pop,0,0,182609,182.609,3.043483333
pop,dance pop,0.0024,0.0024,195429,195.429,3.25715
pop,dance pop,0,0,147741,147.741,2.46235
pop,dance pop,7.15E-05,0.0000715,170000,170,2.833333333
pop,dance pop,3.38E-05,0.0000338,179756,179.756,2.995933333
pop,dance pop,2.48E-04,0.000248,192203,192.203,3.203383333
pop,dance pop,0,0,164613,164.613,2.74355
pop,dance pop,0,0,161178,161.178,2.6863
pop,dance pop,0,0,208013,208.013,3.466883333
pop,dance pop,0,0,159693,159.693,2.66155
pop,dance pop,1.48E-06,0.00000148,172933,172.933,2.882216667
pop,dance pop,0,0,168751,168.751,2.812516667
pop,dance pop,3.85E-05,0.0000385,195000,195,3.25
pop,dance pop,9.43E-05,0.0000943,203000,203,3.383333333
pop,dance pop,0,0,176864,176.864,2.947733333
pop,dance pop,0.0295,0.0295,195107,195.107,3.251783333
pop,dance pop,0.585,0.585,182187,182.187,3.03645
pop,dance pop,0,0,186336,186.336,3.1056
pop,dance pop,5.84E-06,0.00000584,175628,175.628,2.927133333
pop,dance pop,0,0,189836,189.836,3.163933333
pop,dance pop,7.95E-04,0.000795,218978,218.978,3.649633333
pop,dance pop,0,0,166013,166.013,2.766883333
pop,dance pop,2.50E-04,0.00025,206930,206.93,3.448833333
pop,dance pop,1.30E-05,0.000013,163077,163.077,2.71795
pop,dance pop,6.99E-06,0.00000699,163842,163.842,2.7307
pop,dance pop,1.47E-05,0.0000147,177761,177.761,2.962683333
pop,dance pop,0,0,173810,173.81,2.896833333
pop,dance pop,0.0151,0.0151,176310,176.31,2.9385
pop,dance pop,6.43E-05,0.0000643,157606,157.606,2.626766667
pop,dance pop,0,0,159423,159.423,2.65705
pop,dance pop,0,0,151627,151.627,2.527116667
pop,dance pop,1.02E-05,0.0000102,143670,143.67,2.3945
pop,dance pop,0,0,151126,151.126,2.518766667
pop,dance pop,8.49E-05,0.0000849,165685,165.685,2.761416667
pop,dance pop,0,0,178501,178.501,2.975016667
pop,dance pop,0,0,168019,168.019,2.800316667
pop,dance pop,1.46E-05,0.0000146,209079,209.079,3.48465
pop,dance pop,0,0,184500,184.5,3.075
pop,dance pop,0,0,148147,148.147,2.469116667
pop,dance pop,0.0849,0.0849,148163,148.163,2.469383333
pop,dance pop,0,0,208520,208.52,3.475333333
pop,dance pop,0,0,153673,153.673,2.561216667
pop,dance pop,1.46E-05,0.0000146,199293,199.293,3.32155
pop,dance pop,1.21E-06,0.00000121,193837,193.837,3.230616667
pop,dance pop,0,0,165111,165.111,2.75185
pop,dance pop,0,0,191760,191.76,3.196
pop,dance pop,0,0,181824,181.824,3.0304
pop,dance pop,0,0,192089,192.089,3.201483333
pop,dance pop,7.99E-04,0.000799,215593,215.593,3.593216667
pop,dance pop,0.0627,0.0627,143415,143.415,2.39025
pop,dance pop,2.07E-05,0.0000207,137348,137.348,2.289133333
pop,dance pop,0,0,185119,185.119,3.085316667
pop,dance pop,0,0,199375,199.375,3.322916667
pop,dance pop,0.00133,0.00133,188000,188,3.133333333
pop,dance pop,0,0,162117,162.117,2.70195
pop,dance pop,1.67E-05,0.0000167,187636,187.636,3.127266667
pop,dance pop,0,0,191509,191.509,3.191816667
pop,dance pop,0,0,201612,201.612,3.3602
pop,dance pop,1.06E-04,0.000106,217493,217.493,3.624883333
pop,dance pop,0,0,181609,181.609,3.026816667
pop,dance pop,0,0,154448,154.448,2.574133333
pop,dance pop,1.29E-06,0.00000129,185062,185.062,3.084366667
pop,dance pop,0,0,193973,193.973,3.232883333
pop,dance pop,3.62E-06,0.00000362,157647,157.647,2.62745
pop,dance pop,0,0,212655,212.655,3.54425
pop,dance pop,0,0,159039,159.039,2.65065
pop,dance pop,0,0,214627,214.627,3.577116667
pop,dance pop,0,0,155968,155.968,2.599466667
pop,dance pop,0,0,188200,188.2,3.136666667
pop,dance pop,1.34E-04,0.000134,200960,200.96,3.349333333
pop,dance pop,0,0,219367,219.367,3.656116667
pop,dance pop,0.657,0.657,245426,245.426,4.090433333
pop,dance pop,0,0,172147,172.147,2.869116667
pop,dance pop,1.53E-06,0.00000153,209320,209.32,3.488666667
pop,dance pop,0,0,203102,203.102,3.385033333
pop,dance pop,4.13E-05,0.0000413,200667,200.667,3.34445
pop,dance pop,0,0,210427,210.427,3.507116667
pop,dance pop,0,0,210520,210.52,3.508666667
pop,dance pop,0,0,205473,205.473,3.42455
pop,dance pop,0,0,187940,187.94,3.132333333
pop,dance pop,0,0,217253,217.253,3.620883333
pop,dance pop,2.20E-06,0.0000022,186120,186.12,3.102
pop,dance pop,0,0,341875,341.875,5.697916667
pop,dance pop,1.95E-06,0.00000195,180645,180.645,3.01075
pop,dance pop,2.89E-04,0.000289,301714,301.714,5.028566667
pop,dance pop,0,0,219533,219.533,3.658883333
pop,dance pop,8.01E-05,0.0000801,220590,220.59,3.6765
pop,dance pop,2.76E-06,0.00000276,220147,220.147,3.669116667
pop,dance pop,0,0,210800,210.8,3.513333333
pop,dance pop,1.64E-05,0.0000164,270741,270.741,4.51235
pop,dance pop,0.0063,0.0063,145800,145.8,2.43
pop,dance pop,0,0,190960,190.96,3.182666667
pop,dance pop,0.00638,0.00638,169998,169.998,2.8333
pop,dance pop,0,0,189486,189.486,3.1581
pop,dance pop,0,0,242347,242.347,4.039116667
pop,dance pop,0,0,270188,270.188,4.503133333
pop,dance pop,0.00142,0.00142,186989,186.989,3.116483333
pop,dance pop,0,0,174380,174.38,2.906333333
pop,dance pop,2.09E-04,0.000209,201573,201.573,3.35955
pop,dance pop,0,0,181433,181.433,3.023883333
pop,dance pop,0,0,182161,182.161,3.036016667
pop,dance pop,2.38E-06,0.00000238,179893,179.893,2.998216667
pop,dance pop,0,0,189323,189.323,3.155383333
pop,dance pop,0,0,152722,152.722,2.545366667
pop,dance pop,0.00979,0.00979,187263,187.263,3.12105
pop,dance pop,0.00144,0.00144,214907,214.907,3.581783333
pop,dance pop,0,0,174433,174.433,2.907216667
pop,dance pop,1.85E-05,0.0000185,242573,242.573,4.042883333
pop,dance pop,0,0,202824,202.824,3.3804
pop,dance pop,0,0,200962,200.962,3.349366667
pop,dance pop,0,0,158805,158.805,2.64675
pop,dance pop,0,0,205369,205.369,3.422816667
pop,dance pop,7.60E-05,0.000076,200080,200.08,3.334666667
pop,dance pop,5.80E-05,0.000058,164333,164.333,2.738883333
pop,dance pop,1.94E-06,0.00000194,193227,193.227,3.22045
pop,dance pop,0,0,147493,147.493,2.458216667
pop,dance pop,2.08E-05,0.0000208,209362,209.362,3.489366667
pop,dance pop,0,0,221307,221.307,3.68845
pop,dance pop,0,0,154933,154.933,2.582216667
pop,dance pop,0,0,200693,200.693,3.344883333
pop,dance pop,0,0,189758,189.758,3.162633333
pop,dance pop,0,0,206459,206.459,3.440983333
pop,dance pop,0,0,262000,262,4.366666667
pop,dance pop,0,0,190467,190.467,3.17445
pop,dance pop,0,0,215107,215.107,3.585116667
pop,dance pop,0,0,170738,170.738,2.845633333
pop,dance pop,0,0,266087,266.087,4.434783333
pop,dance pop,0,0,187016,187.016,3.116933333
pop,dance pop,0,0,219667,219.667,3.661116667
pop,dance pop,0,0,219333,219.333,3.65555
pop,dance pop,0.982,0.982,225373,225.373,3.756216667
pop,dance pop,0.859,0.859,224227,224.227,3.737116667
pop,dance pop,0,0,218733,218.733,3.64555
pop,dance pop,1.62E-04,0.000162,283748,283.748,4.729133333
pop,dance pop,0.0773,0.0773,195040,195.04,3.250666667
pop,dance pop,0.0149,0.0149,270373,270.373,4.506216667
pop,dance pop,0.00274,0.00274,215973,215.973,3.59955
pop,dance pop,0.00899,0.00899,229627,229.627,3.827116667
pop,dance pop,0,0,239747,239.747,3.995783333
pop,dance pop,0.00211,0.00211,287307,287.307,4.78845
pop,dance pop,1.31E-04,0.000131,211067,211.067,3.517783333
pop,dance pop,0.0628,0.0628,316133,316.133,5.268883333
pop,dance pop,0.00323,0.00323,236871,236.871,3.94785
pop,dance pop,0,0,234133,234.133,3.902216667
pop,dance pop,8.21E-05,0.0000821,211213,211.213,3.520216667
pop,dance pop,0.739,0.739,264280,264.28,4.404666667
pop,dance pop,2.23E-06,0.00000223,222027,222.027,3.70045
pop,dance pop,0,0,239027,239.027,3.983783333
pop,dance pop,0,0,198093,198.093,3.30155
pop,dance pop,0.0683,0.0683,189787,189.787,3.163116667
pop,dance pop,0.794,0.794,210147,210.147,3.50245
pop,dance pop,0,0,238200,238.2,3.97
pop,dance pop,0,0,237293,237.293,3.954883333
pop,dance pop,0,0,183667,183.667,3.061116667
pop,dance pop,0.0074,0.0074,215053,215.053,3.584216667
pop,dance pop,0.0301,0.0301,250933,250.933,4.182216667
pop,dance pop,1.04E-04,0.000104,238160,238.16,3.969333333
pop,dance pop,0.00117,0.00117,183750,183.75,3.0625
pop,dance pop,0.446,0.446,243800,243.8,4.063333333
pop,dance pop,1.62E-05,0.0000162,194560,194.56,3.242666667
pop,dance pop,0.812,0.812,243267,243.267,4.05445
pop,dance pop,0.002,0.002,228013,228.013,3.800216667
pop,dance pop,1.69E-06,0.00000169,214576,214.576,3.576266667
pop,dance pop,0.0826,0.0826,246507,246.507,4.10845
pop,dance pop,0.308,0.308,263163,263.163,4.38605
pop,dance pop,5.74E-06,0.00000574,189987,189.987,3.16645
pop,dance pop,0,0,173027,173.027,2.883783333
pop,dance pop,2.54E-06,0.00000254,290373,290.373,4.83955
pop,dance pop,0.0108,0.0108,216360,216.36,3.606
pop,dance pop,0.0247,0.0247,204587,204.587,3.409783333
pop,dance pop,0.822,0.822,212493,212.493,3.54155
pop,dance pop,0.437,0.437,201840,201.84,3.364
pop,dance pop,0.835,0.835,253573,253.573,4.226216667
pop,dance pop,0,0,219240,219.24,3.654
pop,dance pop,0.00382,0.00382,244133,244.133,4.068883333
pop,dance pop,0.0135,0.0135,230600,230.6,3.843333333
pop,dance pop,7.01E-04,0.000701,197653,197.653,3.294216667
pop,dance pop,0.00684,0.00684,219307,219.307,3.655116667
pop,dance pop,0.0177,0.0177,238747,238.747,3.979116667
pop,dance pop,0.0448,0.0448,321427,321.427,5.357116667
pop,dance pop,0.0743,0.0743,281933,281.933,4.698883333
pop,dance pop,0.114,0.114,241067,241.067,4.017783333
pop,dance pop,0,0,212747,212.747,3.545783333
pop,dance pop,1.82E-04,0.000182,209120,209.12,3.485333333
pop,dance pop,1.19E-06,0.00000119,227933,227.933,3.798883333
pop,dance pop,0.00206,0.00206,193827,193.827,3.23045
pop,dance pop,0.0239,0.0239,226773,226.773,3.77955
pop,dance pop,3.15E-04,0.000315,215067,215.067,3.58445
pop,dance pop,7.71E-06,0.00000771,254467,254.467,4.241116667
pop,dance pop,1.11E-05,0.0000111,237534,237.534,3.9589
pop,dance pop,0.488,0.488,213240,213.24,3.554
pop,dance pop,0.8,0.8,218493,218.493,3.64155
pop,dance pop,0.0107,0.0107,222747,222.747,3.71245
pop,dance pop,6.23E-04,0.000623,260973,260.973,4.34955
pop,dance pop,3.97E-04,0.000397,206880,206.88,3.448
pop,dance pop,0.00119,0.00119,211040,211.04,3.517333333
pop,dance pop,2.26E-04,0.000226,202107,202.107,3.36845
pop,dance pop,0.699,0.699,212133,212.133,3.53555
pop,dance pop,0.0264,0.0264,223910,223.91,3.731833333
pop,dance pop,0.0984,0.0984,208450,208.45,3.474166667
pop,dance pop,1.38E-05,0.0000138,205000,205,3.416666667
pop,dance pop,0.901,0.901,285173,285.173,4.752883333
pop,dance pop,0.00155,0.00155,243069,243.069,4.05115
pop,dance pop,0.343,0.343,202934,202.934,3.382233333
pop,dance pop,0.0322,0.0322,213413,213.413,3.556883333
pop,dance pop,0,0,227067,227.067,3.78445
pop,dance pop,0.174,0.174,218907,218.907,3.64845
pop,dance pop,0.00338,0.00338,221840,221.84,3.697333333
pop,dance pop,4.15E-05,0.0000415,248533,248.533,4.142216667
pop,dance pop,0,0,213461,213.461,3.557683333
pop,dance pop,0.00105,0.00105,212893,212.893,3.548216667
pop,dance pop,3.93E-04,0.000393,235000,235,3.916666667
pop,dance pop,8.78E-04,0.000878,215800,215.8,3.596666667
pop,dance pop,0.00132,0.00132,204720,204.72,3.412
pop,dance pop,9.61E-06,0.00000961,304080,304.08,5.068
pop,dance pop,0.0167,0.0167,240933,240.933,4.01555
pop,dance pop,0.885,0.885,208507,208.507,3.475116667
pop,dance pop,0.00276,0.00276,289560,289.56,4.826
pop,dance pop,0.922,0.922,220360,220.36,3.672666667
pop,dance pop,0.00597,0.00597,458058,458.058,7.6343
pop,dance pop,3.33E-04,0.000333,252072,252.072,4.2012
pop,dance pop,0.257,0.257,332230,332.23,5.537166667
pop,dance pop,0.648,0.648,241040,241.04,4.017333333
pop,dance pop,4.84E-06,0.00000484,225133,225.133,3.752216667
pop,dance pop,0.262,0.262,336840,336.84,5.614
pop,dance pop,0.0227,0.0227,242053,242.053,4.034216667
pop,dance pop,0.00798,0.00798,228994,228.994,3.816566667
pop,dance pop,0.00681,0.00681,237533,237.533,3.958883333
pop,dance pop,4.10E-04,0.00041,225882,225.882,3.7647
pop,dance pop,0,0,219187,219.187,3.653116667
pop,dance pop,0,0,202893,202.893,3.38155
pop,dance pop,0,0,220200,220.2,3.67
pop,dance pop,0,0,178733,178.733,2.978883333
pop,dance pop,2.84E-06,0.00000284,242267,242.267,4.037783333
pop,dance pop,0,0,168000,168,2.8
pop,dance pop,1.26E-04,0.000126,187693,187.693,3.128216667
pop,dance pop,3.99E-04,0.000399,170948,170.948,2.849133333
pop,dance pop,1.57E-04,0.000157,183000,183,3.05
pop,dance pop,0,0,222160,222.16,3.702666667
pop,dance pop,0.00521,0.00521,207493,207.493,3.458216667
pop,dance pop,0,0,207600,207.6,3.46
pop,dance pop,1.39E-06,0.00000139,257947,257.947,4.299116667
pop,dance pop,0,0,213723,213.723,3.56205
pop,dance pop,0,0,227267,227.267,3.787783333
pop,dance pop,1.98E-04,0.000198,202710,202.71,3.3785
pop,dance pop,6.21E-06,0.00000621,227080,227.08,3.784666667
pop,dance pop,4.16E-05,0.0000416,230904,230.904,3.8484
pop,dance pop,0,0,214867,214.867,3.581116667
pop,dance pop,0.0176,0.0176,236380,236.38,3.939666667
pop,dance pop,0,0,146020,146.02,2.433666667
pop,dance pop,3.11E-05,0.0000311,237097,237.097,3.951616667
pop,dance pop,2.45E-06,0.00000245,208615,208.615,3.476916667
pop,dance pop,0,0,198800,198.8,3.313333333
pop,dance pop,0,0,201041,201.041,3.350683333
pop,dance pop,2.99E-05,0.0000299,198371,198.371,3.306183333
pop,dance pop,1.67E-04,0.000167,234774,234.774,3.9129
pop,dance pop,0,0,187966,187.966,3.132766667
pop,dance pop,0,0,234885,234.885,3.91475
pop,dance pop,4.96E-05,0.0000496,196400,196.4,3.273333333
pop,dance pop,1.35E-05,0.0000135,244158,244.158,4.0693
pop,dance pop,0,0,214038,214.038,3.5673
pop,dance pop,7.41E-05,0.0000741,203000,203,3.383333333
