track_id,track_artist,track_album_name,playlist_name,playlist_genre,playlist_subgenre
3eW2EDwNRAiQKkgom96dUa,Hardwell,Summer Air (feat. Trevor Guthrie),Cardio,pop,dance pop
1k08GK7ox8SDmEMvn81TwU,P!nk,Can We Pretend (feat. Cash Cash) [Sigala Remix],Cardio,pop,dance pop
4raMIjIjMc8JohHth7l9lG,Lewis Capaldi,Bruises EP,Cardio,pop,dance pop
52Y5nYBQgqawttJxxtUv1e,Daya,Insomnia (King Arthur Remix),Cardio,pop,dance pop
4R7ZSlYoJOIaxHJFHszQCR,Zara Larsson,Don't Worry Bout Me (Rudimental Remix),Cardio,pop,dance pop
3N9YuL395rE4qNyHMsvOWC,NOTD,I Miss Myself (R3HAB Remix),Cardio,pop,dance pop
6dX62wjTHi9F1srVTjV89X,Why Don't We,8 Letters (R3HAB Remix),Cardio,pop,dance pop
0JumfyG7GUshFjxouEXwhw,James Arthur,You Deserve Better (Andrelli Remix),Cardio,pop,dance pop
3Iee2uf8UXOrOupQzfs1z5,Gryffin,Remember (with ZOHARA),Cardio,pop,dance pop
6jreFSOTUAViWjKyzOC4Kg,Alesso,REMEDY,Cardio,pop,dance pop
5Qnk8vP5g9l5SDQKU3qyYQ,Borgeous,Leave,Cardio,pop,dance pop
3Mong1BzxMKwTZ0SbfLdcQ,Clean Bandit,Mama (feat. Ellie Goulding) [Tiësto’s Big Room Remix],Cardio,pop,dance pop
4huh5oqBz9RkgpzAkyuEAs,Hardwell,I'm Not Sorry,Cardio,pop,dance pop
4Nu8sEejt46770gDUvFcrF,Dan + Shay,Tequila (Robin Schulz Remix),Cardio,pop,dance pop
1IjuevPDJ8Sa97wFwQ5j4V,Marshmello,Happier (Remixes),Cardio,pop,dance pop
4d3cCNTG3PUgWhPButc4N7,JP Cooper,Sing It With Me (Embody Remix),Cardio,pop,dance pop
7r4nPsLToVIPdsiEeZKF6Y,Jess Glynne,Thursday (Nicky Romero Remix),Cardio,pop,dance pop
4Tvw0lweq9l2JPQKFbpbBQ,David Guetta,Better When You're Gone,Cardio,pop,dance pop
1yAPglN5AGf7UoLK062ZYq,Sigala,Wish You Well,Cardio,pop,dance pop
4IAd7Vdwcc1E86P15tXjca,Frank Walker,Only When It Rains,Cardio,pop,dance pop
5qiQbOa6AFEO3P111y9Jry,Mabel,Mad Love (Remixes),Cardio,pop,dance pop
7nbVbGjifh0m2fhPYqcI1R,Ava Max,Sweet but Psycho (Remixes),Cardio,pop,dance pop
5NeFmsnXBy6xVbz8pesM5l,Young Bombs,Better Day (feat. Aloe Blacc),Cardio,pop,dance pop
6fvbl9D9VjMtLRQsuWPyYt,OneRepublic,Rescue Me (with BUNT.) [BUNT. Remix],Cardio,pop,dance pop
1MgpEKnO6sgMTb5zumAsgn,Syn Cole,Discovery,Cardio,pop,dance pop
06Z7Hy2LUzbcSFmWzwkun1,Tyler Shaw,With You (Frank Walker Remix),Cardio,pop,dance pop
0EdgK7ASb4kfRkW8pVMN02,Sam Feldt,2 Hearts (feat. Gia Koka),Cardio,pop,dance pop
2gqzTQEn4g5ly0n5ScdMx0,Nicky Romero,Love You Forever,Cardio,pop,dance pop
36orMWv2PgvnzXsd5CJ0yL,Sam Feldt,Post Malone (feat. RANI) [Joe Stone Remix],Dance Pop Hits,pop,dance pop
6DuE8kXIDJ3oiCibWXmgeN,Faustix,Thorns,Dance Pop Hits,pop,dance pop
5up5uXChMJLKyuop9HwtCb,George Ezra,Shotgun (The Wild Remix),Dance Pop Hits,pop,dance pop
4AMY0oGSt7vZwgxDnHCJBr,XO Cupid,True Colors (feat. Maya Avedis),Dance Pop Hits,pop,dance pop
0VQUyufAldw4Eitv71TPmg,Faustix,Crying In The Sun (Remixes),Dance Pop Hits,pop,dance pop
0EQeui6OBMzqJ3Z3wCOzZh,Faustix,Need You,Dance Pop Hits,pop,dance pop
1o9D0rUusi2V5idyOEOPII,Winati,Sweet Dreams (are Made of This),Dance Pop Hits,pop,dance pop
2neq77lIMkitQwBwy1EDng,Tungevaag & Raaban,Million Lights,Dance Pop Hits,pop,dance pop
5ow0sNF1zSqp71Ix5jEXWU,Jubël,Dancing in the Moonlight,Dance Pop Hits,pop,dance pop
0vrmHPfoBadXVr2n0m1aqZ,Avicii,TIM,Dance Pop Hits,pop,dance pop
0o9bHFc8Lt5tZFvTjNZTNf,John De Sohn,Forever Young,Dance Pop Hits,pop,dance pop
3oN9prOZJ8jR6rFP4YMJF9,Olympis,eoh,Dance Pop Hits,pop,dance pop
0Qew3aYvQPGPjfL7gbe6x1,Martin Jensen,Nobody,Dance Pop Hits,pop,dance pop
5naYe7rLMZcLfO1DKg48MK,Jax Jones,Snacks,Dance Pop Hits,pop,dance pop
3LaQ1GajOXoUeiTA9UAcCK,Lauv,There's No Way (remixes),Dance Pop Hits,pop,dance pop
3DGar7krWlmrXRFHBcQF6z,Kris Kross Amsterdam,Whenever (feat. Conor Maynard),Dance Pop Hits,pop,dance pop
5VGBgPVFO3e0lWz4WHYntQ,Tungevaag & Raaban,All For Love,Dance Pop Hits,pop,dance pop
6sYJuVcEu4gFHmeTLdHzRz,GAMPER & DADONI,Bittersweet Symphony (feat. Emily Roberts),Dance Pop Hits,pop,dance pop
3eS1VMcEmq2IUgpaeDysCb,Jess Glynne,Always in Between (Deluxe),Dance Pop Hits,pop,dance pop
4fCAOaMs0PYL58OijKp2IS, i’m lonely (with Anne-Marie) - Ofenbach Remix",1vtHFX1NTE4awfd2sR1VGP, i’m lonely (with Anne-Marie) (Ofenbach Remix)",Dance Pop Hits,37i9dQZF1DX6pH08wMhkaI
2mSIu1ZPo22Ihx3EwS4E6h,Vigiland,Be Your Friend,Dance Pop Hits,pop,dance pop
31OqWK8Lc6GnUbnLG3GqPX,Marshmello,Happier (Remixes),Dance Pop Hits,pop,dance pop
7rpyHKSH3dkrsKEgv1eNgv,Drax Project,Woke Up Late (feat. Hailee Steinfeld) [Sam Feldt Remix],Dance Pop Hits,pop,dance pop
5CpkVOosLFc83LbwqO6hnI,Sigala,Brighter Days,Dance Pop Hits,pop,dance pop
3cJEgWbsBmGkvXz906tgut,Jess Glynne,No One (Jonas Blue Remix),Dance Pop Hits,pop,dance pop
3ZqKbMO9UasuKgQeGT7QZS,Robin Schulz,Speechless (feat. Erika Sirola) [MOTi Remix],Dance Pop Hits,pop,dance pop
5mYNWSc1AE7pWS3Ax4e8Dl,Ellie Goulding,Close To Me (Remixes),Dance Pop Hits,pop,dance pop
6SRWhUJcD2YKahCwHavz3X,Alan Walker,Different World,Dance Pop Hits,pop,dance pop
7Feaw9WAEREY0DUOSXJLOM,Martin Garrix,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Dance Pop Hits,pop,dance pop
7K7MUBCnzgBAvMVW2RTWNs,Loud Luxury,Body (feat. brando),Dance Pop Hits,pop,dance pop
47dABAPyBgKB3iQCrC4Vrv,Cheat Codes,Who's Got Your Love,Dance Pop Hits,pop,dance pop
6vRCKJDtnrJEcyyzIMa0w0,Dennis Lloyd,Never Go Back (Remixes),Dance Pop Hits,pop,dance pop
4BM4ml3TgBFALLaCaJtVhi,Klingande,Pumped Up,Dance Pop Hits,pop,dance pop
4D3o6Hh3GydRpTTlyLP3D9,Hot Shade,California,Dance Pop Hits,pop,dance pop
3R6dPfF2yBO8mHySW1XDAa,Martin Jensen,Solo Dance,Dance Pop Hits,pop,dance pop
164C9bSF4ryqWXI4XgxTE0,Davai,Replay,Dance Pop Hits,pop,dance pop
4fC6tDEFmSBBCRBUOPeQ8b,Kygo,Think About You (Galantis Remix),Dance Pop Hits,pop,dance pop
7lPo7aUbqNz5qmcan9Oj3F,Loud Luxury,Love No More,Dance Pop Hits,pop,dance pop
1HvCFAUIWQsWV9zud3UhDl,Alan Walker,Different World,Dance Pop Hits,pop,dance pop
76WNl0hDHHxTUhfLrEIBSm,Avicii,Phoenix (Deluxe Edition),Dance Pop Hits,pop,dance pop
6xTU6B6nFwKKTSZ9ySXS80,Kygo,Kids in Love,Dance Pop Hits,pop,dance pop
0jvqmWRCyv7xnxqrtinbHJ,Axel Johansson,Next To Me,Dance Pop Hits,pop,dance pop
5itOtNx0WxtJmi1TQ3RuRd,Calvin Harris,Giant (with Rag'n'Bone Man),Dance Pop Hits,pop,dance pop
1uuUnsWpJwqBh5GRQ8uxla,Ed Sheeran,Happier (Tiësto’s AFTR:HRS Remix),Dance Pop Hits,pop,dance pop
4DfxFGwreu9BquiLRClwh8,John De Sohn,Hum With Me,Dance Pop Hits,pop,dance pop
6Pgkp4qUoTmJIPn7ReaGxL,Avicii,AVĪCI (01),Dance Pop Hits,pop,dance pop
3R8lr1Y1kPgXEbnXkcMMlT,Starley,Call On Me,Dance Pop Hits,pop,dance pop
4ESPuOrSsRcBISzcMlzmY5,Chico Rose,Sad (feat. Afrojack),Dance Pop Hits,pop,dance pop
0Zbbxnx4SGGHoIow4PpISP,Kygo,Stargazing - EP,Dance Pop Hits,pop,dance pop
72gv4zhNvRVdQA0eOenCal,Clean Bandit,What Is Love? (Deluxe Edition),Dance Pop Hits,pop,dance pop
2kLf4myxQME1Nd0voeKZri,Mike Perry,Stay Young,Dance Pop Hits,pop,dance pop
4q8PHoRsPUB52LFylX8Ulz,Axwell /\ Ingrosso,More Than You Know,Dance Pop Hits,pop,dance pop
2devxXJUTEIFmgt8cXaqmO,Steff da Campo,Why Boy,Dance Pop Hits,pop,dance pop
0ct6r3EGTcMLPtrXHDvVjc,Avicii,The Days / Nights,Dance Pop Hits,pop,dance pop
7dOeiXeTSfA1ixaYmQcWu7,OneRepublic,Rich Love,Dance Pop Hits,pop,dance pop
7jEyX4bqaCSdMN4D4JNnVj,Jonas Blue,Blue,Dance Pop Hits,pop,dance pop
6ULQ6ZRc7JuVutRMy6gfgc,Felix Jaehn,I,Dance Pop Hits,pop,dance pop
0FlnsBDwPglenLJoQjPd4K,Dua Lipa,IDGAF (Remixes),Dance Pop Hits,pop,dance pop
4Vbz3osCh6DwHYv5gVv5H2,Jax Jones,Snacks,Dance Pop Hits,pop,dance pop
4OgwXdylh75fHfwUzJTUqg,Ilkay Sencan,Rockstar,Dance Pop Hits,pop,dance pop
4kWO6O1BUXcZmaxitpVUwp,Tiësto,Jackie Chan,Dance Pop Hits,pop,dance pop
0A5gdlrpAuQqZ2iFgnqBFW,Gaullin,Moonlight,Dance Pop Hits,pop,dance pop
0BiGd2FNDQ0eh79ZHfp6tS,Martin Jensen,All I Wanna Do,Dance Pop Hits,pop,dance pop
25sgk305KZfyuqVBQIahim,Ava Max,Sweet but Psycho,Pop Warmup 130 BPM,pop,dance pop
3xE7LrW7P54CYNQYqLhl6J,Lost Frequencies,"Melody (Remixes,2018-06-15,37i9dQZF1DX3PIAZMcbo2T,pop
4ut5G4rgB1ClpMTMfjoIuy,Martin Garrix,High On Life (feat. Bonn),Pop Warmup 130 BPM,pop,dance pop
0uUNN1nSoUx1A4fkDCWDQ7,Ava Max,So Am I,Pop Warmup 130 BPM,pop,dance pop
1byydVLDAt7An5Pk3SuL5j,Craig David,I Know You (Remixes),Pop Warmup 130 BPM,pop,dance pop
1RxlBxlaJpSEVnLk4Gtvym,Lyente,Through To You,Pop Warmup 130 BPM,pop,dance pop
7IWTIkiWGWNQyYfOLdMrGD,Martin Garrix,Burn Out (feat. Dewain Whitmore),Pop Warmup 130 BPM,pop,dance pop
67FPUOM5Q2sSvS3iqLxSFs,Dimitri Vangelis & Wyman,Penny,Pop Warmup 130 BPM,pop,dance pop
0Qmqhtqco9ifi7ScZh1095,Steve Brian,Wait For Me,Pop Warmup 130 BPM,pop,dance pop
2Fxmhks0bxGSBdJ92vM42m,Billie Eilish,"WHEN WE ALL FALL ASLEEP,2019-03-29,37i9dQZF1DX3PIAZMcbo2T,pop
0FC7eAz8CW9HAWnBr8Yo42,Fluex,Daylight (Airbeat One Anthem 2018),Pop Warmup 130 BPM,pop,dance pop
7LYMT7ZaJC6KaKaXod9qNq,Rob Tirea,Imagine,Pop Warmup 130 BPM,pop,dance pop
6fIgsZFtGXiIvxb2Y6oCc7,SLATIN,Apple Juice (feat. Carla Monroe) [MOTi Remix],Pop Warmup 130 BPM,pop,dance pop
47knrBbYhqtrggWYSkU6h1,Martin Garrix,Glitch,Pop Warmup 130 BPM,pop,dance pop
46x4SztssOJ1KzRjPqVUPk,Lvly,Brand New (Helium),Pop Warmup 130 BPM,pop,dance pop
0AKxkfd5NLlWMXCVgH6a6X,PULLER,Shades Of Voices (Original Mix),Pop Warmup 130 BPM,pop,dance pop
43ZeyBuql1TboyWE3ElHXj,CAZZETTE,Stereo Mono,Pop Warmup 130 BPM,pop,dance pop
3EKKIR8be1kfAAwaz1fzyS,Tiësto,Halfway There (feat. Lena Leon),Pop Warmup 130 BPM,pop,dance pop
4u6chQOq3h6g03cnPzAxcz,Dropgun,Spirit Of Freedom,Pop Warmup 130 BPM,pop,dance pop
5UaEBgRvUPFf5CEDhaTdp7,Galantis,Satisfied (feat. MAX) / Mama Look at Me Now,Pop Warmup 130 BPM,pop,dance pop
6wigvUlHft5QfkbxmAG5uC,Alicia Madison,Toxic Rain (No Class Remix),Pop Warmup 130 BPM,pop,dance pop
3b0cJPguhWOh2hjY6Lu192,Mike Williams,The Beat,Pop Warmup 130 BPM,pop,dance pop
3QC33AxvY2sdxq22ym3aSL,Armin van Buuren,Wild Wild Son,Pop Warmup 130 BPM,pop,dance pop
6nsLzJfvp5OLd4mgqUJkpq,Avicii,Stories,Pop Warmup 130 BPM,pop,dance pop
1fN2cemf6ByT2WKqtumwR5,Dash Berlin,Trance Top 1000 (Mini Mix 006) - Armada Music,Pop Warmup 130 BPM,pop,dance pop
6RnkFd8Fqqgk1Uni8RgqCQ,David Guetta,Like I Do,Pop Warmup 130 BPM,pop,dance pop
5fEpuvcNvERP7EHtLe28Zy,Catiso,Mercury,Pop Warmup 130 BPM,pop,dance pop
45NYp6HaMbhHNtn8sTnztn,Lush & Simon,Callin',Pop Warmup 130 BPM,pop,dance pop
7HdHOGbA7uyepn1jbPKqOx,Vargas & Lagola,Roads,Pop Warmup 130 BPM,pop,dance pop
49ziHtycEUnbFQtE8e8slt,Tiësto,Jackie Chan,Pop Warmup 130 BPM,pop,dance pop
3kGfazcbVvVkuZunzlLgTD,Sigala,Came Here for Love,Pop Warmup 130 BPM,pop,dance pop
2ZEqEHPOhJdkI9pCCW9pBD,Kygo,Kids in Love (Don Diablo Remix),Pop Warmup 130 BPM,pop,dance pop
35ARq65zezGBwA7EHBXm2w,Bombs Away,Let You Down (Remixes),Pop Warmup 130 BPM,pop,dance pop
1N4n7soiQQ8TRsntrkItyA,Catiso,Mercury,Pop Warmup 130 BPM,pop,dance pop
0XOFJ634crTl8z9N5Gxh2S,STVCKS,Different Place,Pop Warmup 130 BPM,pop,dance pop
2OlWBmSjf1aUPGLNf0UI5A,Ariana Grande,My Everything (Deluxe),Pop Warmup 130 BPM,pop,dance pop
6UiDiFJUGEDzkGpZBL8IYq,Tritonal,Painting With Dreams,Pop Warmup 130 BPM,pop,dance pop
5WvAo7DNuPRmk4APhdPzi8,DJ Khaled,No Brainer,Pop Warmup 130 BPM,pop,dance pop
4b2tcjrG1qUkSdsqEFP2dB,Axwell /\ Ingrosso,More Than You Know,Pop Warmup 130 BPM,pop,dance pop
0KsB4TwgATg88aXCMBoO3Y,Jax Jones,Breathe,Pop Warmup 130 BPM,pop,dance pop
23L5CiUhw2jV1OIMwthR3S,Martin Garrix,In the Name of Love,Pop Warmup 130 BPM,pop,dance pop
3OEF72iu0qSN75kiw0qP1o,oomiee,KEEN: Workout Vol. 1,Pop Warmup 130 BPM,pop,dance pop
4zdQmfTLWgGd5mAX4MUIaX,ARASHI,Turning Up,Dance Pop: Japan,pop,dance pop
5KVxCdOVauTncDKgK426XN,Shinn Yamada,Winter Hitori feat. ASOBOiSM,Dance Pop: Japan,pop,dance pop
4suDPyEfKYtqDR2OGblbTi,TOMORROW X TOGETHER,MAGIC HOUR,Dance Pop: Japan,pop,dance pop
7tegFBOVAZADytMG3YIR9o,Hiroomi Tosaka,Who Are You?,Dance Pop: Japan,pop,dance pop
1eIl9qFUGihchPAfSF258T,GENERATIONS from EXILE TRIBE,SHONEN CHRONICLE,Dance Pop: Japan,pop,dance pop
71jxHnEfeDyolLb6Kr2DdS,E-girls,別世界,Dance Pop: Japan,pop,dance pop
4eycOo0qKubeGx3g29dcHZ,iamSHUM,Gimme GImme,Dance Pop: Japan,pop,dance pop
0xTWI6HrzKHJ6LK11f8jGO,DAOKO,御伽の街,Dance Pop: Japan,pop,dance pop
07uivRw9i8NFjQbxZQu6g7,CHANMINA,ボイスメモ No. 5,Dance Pop: Japan,pop,dance pop
1QNoGbedAra3cbGcQAwBRQ,香取慎吾,20200101,Dance Pop: Japan,pop,dance pop
3gMJMSrU2QETbsILNuybIh,EMMA WAHLIN,Make A Move (Pt. 2),Dance Pop: Japan,pop,dance pop
6EfsZW2pPBBDkiBMTGglEi,Ghost like girlfriend,光線,Dance Pop: Japan,pop,dance pop
1gdrNesoUadTXNdVaKS2t3,Ryuji Imaichi,ZONE OF GOLD,Dance Pop: Japan,pop,dance pop
0j6HZwmFLvxSoYUrg29IgP,CREAM,LOVE + PARTY,Dance Pop: Japan,pop,dance pop
2MbrVxNKpsg0bu9LMlPiri,THE RAMPAGE from EXILE TRIBE,FULLMETAL TRIGGER,Dance Pop: Japan,pop,dance pop
2gApWgkuisXedOcS9Tligs,INTERSECTION,New Page,Dance Pop: Japan,pop,dance pop
5Zjge6yCThuBMdnJdOBp9A,chelmico,Easy Breezy,Dance Pop: Japan,pop,dance pop
34S5Vg3Jxqtjb3dosDWHpH,ASOBOiSM,TOTSUKA feat. サイプレス上野,Dance Pop: Japan,pop,dance pop
2qpuYv59RVgLKcA0DPl9Tt,FlowBack,taste,Dance Pop: Japan,pop,dance pop
1SV5ys0BGnN6aEsbS7prwt,SARM,I don’t wanna do,Dance Pop: Japan,pop,dance pop
3t5I7uoAOyRtzkAVaHgmfL,ARASHI,A-RA-SHI : Reborn,Dance Pop: Japan,pop,dance pop
1g89JASxN75856KEYGmZTt,SIRUP,Light,Dance Pop: Japan,pop,dance pop
56FtGMGdOoONvc0XpP4Bm6,Yo-Sea,Night Ship,Dance Pop: Japan,pop,dance pop
0HGSn0eFH5LF1MWdE9FOUC,eill,SPOTLIGHT,Dance Pop: Japan,pop,dance pop
2WSYYbEdxtGGo0VVP4jNjb,Rei Yasuda,Asymmetry,Dance Pop: Japan,pop,dance pop
3fzCO5mdnxKvxOT03Ao0RI,Daichi Miura,COLORLESS,Dance Pop: Japan,pop,dance pop
7Bh4dzYrbYtXbbuvK8M8yE,phai,New Shoes (feat.Shun Murakami),Dance Pop: Japan,pop,dance pop
6nfiboYmeoHMxPU05yEQvg,BABY-T,MarudeSaturday Night,Dance Pop: Japan,pop,dance pop
4ccp9ytoMerEU0967Okhu6,CREAM,FUTARI x PARTY,Dance Pop: Japan,pop,dance pop
6cAaLUV2fc1b3Qpgc0z3k2,真之介,SUPERSTAR,Dance Pop: Japan,pop,dance pop
6dKOpmTOzAVnaHqq7hqkJa,KEITA,Be on the Stage,Dance Pop: Japan,pop,dance pop
1HDrG1CAVROV1BclXs400N,空音,space shuttle,Dance Pop: Japan,pop,dance pop
74P2i9IIx0nkki1GVQqx3R,Sakurako Ohara,Amazing!,Dance Pop: Japan,pop,dance pop
3CLKvDKiVgbgfWj3fyyibl,HAN-KUN,TO-KE-TE,Dance Pop: Japan,pop,dance pop
00bc7A2CLjp40XNd6ZPZNa,RUN THE FLOOR,THE 4CE,Dance Pop: Japan,pop,dance pop
7Gb3OZFw2IiNk08fSN7MrR,INTERSECTION,You're the Reason (English ver.),Dance Pop: Japan,pop,dance pop
5SubtShpNoLYiVG4oLSpOG,DEAN FUJIOKA,Shelly,Dance Pop: Japan,pop,dance pop
5VBMFkU9emR1HDLPoXuOUQ,Chocoholic,See You Later,Dance Pop: Japan,pop,dance pop
0S1lconF5qUvqUrovZDmSA,片寄涼太,Possible,Dance Pop: Japan,pop,dance pop
5QOg6uut1ybakHajEfBL8K,Boys Get Hurt,All Over You,Dance Pop: Japan,pop,dance pop
7auKfEOsSVCeYHn2pOu6uY,SkyLogic,Where Would You Go?,Dance Pop: Japan,pop,dance pop
64XUlDULbJtK6xDL4mEB0Q,YUTO,Call My Name (Remix),Dance Pop: Japan,pop,dance pop
0FVUs7Kb4KKl3vsssgZCud,AAAMYYY,DAYZ,Dance Pop: Japan,pop,dance pop
0lHYQoSwhIKqUjUsbQygyl,HarukiD,Simple Things,Dance Pop: Japan,pop,dance pop
0azhsizFhBepOGgcQ3EKaL,HIRAIDAI,SUN DAY (Shinichi Osawa Remix),Dance Pop: Japan,pop,dance pop
3b1TJu58AWEiGvnUwDdhag,eill,SPOTLIGHT,Dance Pop: Japan,pop,dance pop
2TFJVb9LL54V5W53qGWDSv,blanchehor,let me know,Dance Pop: Japan,pop,dance pop
7EdnZLYzleCTG6eVJnZbR8,KEITA,Y.E.S,Dance Pop: Japan,pop,dance pop
1JSkwWA4e3OXlnOEcn0MXf,Kumi Koda,re(CORD),Dance Pop: Japan,pop,dance pop
1RJPz4eFFP7N6VVKMYUS7O,yu-re:meu,Unstable Unstoppable,Dance Pop: Japan,pop,dance pop
6GvK5IObiZJs4PyTFJTELk,Gear 2nd,EASY LOVE,Dance Pop: Japan,pop,dance pop
0qnp1W6FnL9qoadgaQdsT8,Miliyah,PARADE,Dance Pop: Japan,pop,dance pop
3pzrOuq7Zn1WlL1qes8I57,広瀬大地,Obsession,Dance Pop: Japan,pop,dance pop
4vid1h1wAzoZoEKJVXoUgB,DJ PIGER,Shine,Dance Pop: Japan,pop,dance pop
34Yb5ldkgXMieDcFIRQPdh,RYPPHYPE,Upside Down,Dance Pop: Japan,pop,dance pop
7MsgiyWoerebFF0zaahmCr,sooogood!,B.S.G.S.,Dance Pop: Japan,pop,dance pop
4EyjvMJ6llJ5stWDlwo8v6,Monkey Majik,Bitten By You,Dance Pop: Japan,pop,dance pop
5L3FE4WEDdQ0xZYVdN7uvE,WAPLAN,For Me,Dance Pop: Japan,pop,dance pop
63f9E8ZTvtcEdqZKHj5Vzv,AATA,BLUE MOMENT,Dance Pop: Japan,pop,dance pop
2KJPYFHskvDeuAZ1sbbBys,Beverly,INFINITY,Dance Pop: Japan,pop,dance pop
5uHl2eYaITSX6xEX8bmaXy,EVERGLOW,HUSH,K-Party Dance Mix,pop,dance pop
1PNb8pRsZGa8XN1m5nJe70,BVNDIT,BE!,K-Party Dance Mix,pop,dance pop
3v5BOhyPrVQN7PYE6JnY7j,GOT7,Call My Name,K-Party Dance Mix,pop,dance pop
7JCi89HGiURxFpr6NITY7q,CHUNG HA,Flourishing,K-Party Dance Mix,pop,dance pop
6k67RdkVjTZj79c1cRz7IQ,ATEEZ,TREASURE EP.FIN: All To Action,K-Party Dance Mix,pop,dance pop
7b8YOVV5quZcSKEijDgyWB,BLACKPINK,SQUARE UP,K-Party Dance Mix,pop,dance pop
1Jr8RbuOnvMHsMHcWgZ9Do,X1,QUANTUM LEAP,K-Party Dance Mix,pop,dance pop
3IdPtyJHB1WVPM4eCiCAKM,ATEEZ,TREASURE EPILOGUE : Action To Answer,K-Party Dance Mix,pop,dance pop
42tFTth2jcF7iSo0RBjfJF,Red Velvet,Perfect Velvet - The 2nd Album,K-Party Dance Mix,pop,dance pop
1UThkKR8w3WnA6lWCRhOJn,HINAPIA,New Start,K-Party Dance Mix,pop,dance pop
5WrEilrRI5cIW0DxMvQYPZ,SuperM,SuperM - The 1st Mini Album,K-Party Dance Mix,pop,dance pop
24nK8tW7Pt3Inh2utttuoG,Mamamoo,reality in BLACK,K-Party Dance Mix,pop,dance pop
3BPoSr2pO34Aan6alFfVto,MOMOLAND,GREAT!,K-Party Dance Mix,pop,dance pop
00emjlCv9azBN0fzuuyLqy,KARD,KARD 2nd Digital Single ‘Dumb Litty’,K-Party Dance Mix,pop,dance pop
5sbooPcNgIE22DwO0VNGUJ,K/DA,POP/STARS,K-Party Dance Mix,pop,dance pop
06mzeP9GQNSHWd1Nh2C5FM,Monsta X,MIDDLE OF THE NIGHT,K-Party Dance Mix,pop,dance pop
5KawlOMHjWeUjQtnuRs22c,BTS,MAP OF THE SOUL : PERSONA,K-Party Dance Mix,pop,dance pop
06Pvy98db25O7wlfFFFIRM,EVERGLOW,ARRIVAL OF EVERGLOW,K-Party Dance Mix,pop,dance pop
6E7jAJN2e3znSHyPCdQqx8,Mamamoo,White Wind,K-Party Dance Mix,pop,dance pop
2AIWoHr9DF6y4KALCBKWQS,BTS,Love Yourself 結 'Answer',K-Party Dance Mix,pop,dance pop
7Ed6BkggCS2KaKY5YlINaF,BTS,MIC Drop (feat. Desiigner) [Steve Aoki Remix],K-Party Dance Mix,pop,dance pop
27kB4qLUCV8nZd2eOgj1Tk,iKON,NEW KIDS : CONTINUE,K-Party Dance Mix,pop,dance pop
7LJjWqhqK594nN7qJzLVXE,BLACKPINK,As If It's Your Last,K-Party Dance Mix,pop,dance pop
4WuKHgxdCJsaOBIh7yndty,Stray Kids,Clé 1 : MIROH,K-Party Dance Mix,pop,dance pop
